stage,id,subject,topic,concept,answer,lengths,ratio,unique_longest,reasons,repeat_ids
after,Q226,L12,L12202,RAG Chunking,A,39/22/17/12,2.2941176470588234,True,length>=2x;unique-longest-correct;repeated-option-set,"Q226,Q227,Q228,Q229,Q230,Q231"
after,Q227,L12,L12202,RAG Chunking,D,12/17/22/39,2.2941176470588234,True,length>=2x;unique-longest-correct;repeated-option-set,"Q226,Q227,Q228,Q229,Q230,Q231"
after,Q228,L12,L12202,RAG Chunking,A,39/17/12/22,2.2941176470588234,True,length>=2x;unique-longest-correct;repeated-option-set,"Q226,Q227,Q228,Q229,Q230,Q231"
after,Q229,L12,L12202,RAG Chunking,D,17/12/22/39,2.2941176470588234,True,length>=2x;unique-longest-correct;repeated-option-set,"Q226,Q227,Q228,Q229,Q230,Q231"
after,Q230,L12,L12202,RAG Chunking,A,39/22/17/12,2.2941176470588234,True,length>=2x;unique-longest-correct;repeated-option-set,"Q226,Q227,Q228,Q229,Q230,Q231"
after,Q231,L12,L12202,RAG Chunking,C,22/12/39/17,2.2941176470588234,True,length>=2x;unique-longest-correct;repeated-option-set,"Q226,Q227,Q228,Q229,Q230,Q231"
after,Q232,L12,L12202,向量相似度,A,46/16/23/17,2.464285714285714,True,length>=2x;unique-longest-correct;repeated-option-set,"Q232,Q233,Q234,Q235,Q236,Q237"
after,Q233,L12,L12202,向量相似度,C,17/23/46/16,2.464285714285714,True,length>=2x;unique-longest-correct;repeated-option-set,"Q232,Q233,Q234,Q235,Q236,Q237"
after,Q234,L12,L12202,向量相似度,C,17/16/46/23,2.464285714285714,True,length>=2x;unique-longest-correct;repeated-option-set,"Q232,Q233,Q234,Q235,Q236,Q237"
after,Q235,L12,L12202,向量相似度,C,17/16/46/23,2.464285714285714,True,length>=2x;unique-longest-correct;repeated-option-set,"Q232,Q233,Q234,Q235,Q236,Q237"
after,Q236,L12,L12202,向量相似度,A,46/17/16/23,2.464285714285714,True,length>=2x;unique-longest-correct;repeated-option-set,"Q232,Q233,Q234,Q235,Q236,Q237"
after,Q237,L12,L12202,向量相似度,D,17/23/16/46,2.464285714285714,True,length>=2x;unique-longest-correct;repeated-option-set,"Q232,Q233,Q234,Q235,Q236,Q237"
after,Q238,L12,L12201,Tool Calling / MCP,C,25/18/32/20,1.5238095238095237,True,unique-longest-correct;repeated-option-set,"Q238,Q239,Q240,Q241,Q242,Q243"
after,Q239,L12,L12201,Tool Calling / MCP,C,20/25/32/18,1.5238095238095237,True,unique-longest-correct;repeated-option-set,"Q238,Q239,Q240,Q241,Q242,Q243"
after,Q240,L12,L12201,Tool Calling / MCP,D,25/20/18/32,1.5238095238095237,True,unique-longest-correct;repeated-option-set,"Q238,Q239,Q240,Q241,Q242,Q243"
after,Q241,L12,L12201,Tool Calling / MCP,A,32/25/20/18,1.5238095238095237,True,unique-longest-correct;repeated-option-set,"Q238,Q239,Q240,Q241,Q242,Q243"
after,Q242,L12,L12201,Tool Calling / MCP,C,18/20/32/25,1.5238095238095237,True,unique-longest-correct;repeated-option-set,"Q238,Q239,Q240,Q241,Q242,Q243"
after,Q243,L12,L12201,Tool Calling / MCP,B,20/32/25/18,1.5238095238095237,True,unique-longest-correct;repeated-option-set,"Q238,Q239,Q240,Q241,Q242,Q243"
after,Q244,L12,L12301,Agent 記憶與狀態,B,20/33/19/20,1.6779661016949152,True,unique-longest-correct;repeated-option-set,"Q244,Q245,Q246,Q247,Q248,Q249"
after,Q245,L12,L12301,Agent 記憶與狀態,B,19/33/20/20,1.6779661016949152,True,unique-longest-correct;repeated-option-set,"Q244,Q245,Q246,Q247,Q248,Q249"
after,Q246,L12,L12301,Agent 記憶與狀態,D,20/20/19/33,1.6779661016949152,True,unique-longest-correct;repeated-option-set,"Q244,Q245,Q246,Q247,Q248,Q249"
after,Q247,L12,L12301,Agent 記憶與狀態,A,33/20/20/19,1.6779661016949152,True,unique-longest-correct;repeated-option-set,"Q244,Q245,Q246,Q247,Q248,Q249"
after,Q248,L12,L12301,Agent 記憶與狀態,A,33/20/20/19,1.6779661016949152,True,unique-longest-correct;repeated-option-set,"Q244,Q245,Q246,Q247,Q248,Q249"
after,Q249,L12,L12301,Agent 記憶與狀態,D,20/19/20/33,1.6779661016949152,True,unique-longest-correct;repeated-option-set,"Q244,Q245,Q246,Q247,Q248,Q249"
after,Q250,L12,L12302,結構化輸出與驗證,C,19/15/34/20,1.8888888888888888,True,unique-longest-correct;repeated-option-set,"Q250,Q251,Q252,Q253,Q254,Q255"
after,Q251,L12,L12302,結構化輸出與驗證,D,19/20/15/34,1.8888888888888888,True,unique-longest-correct;repeated-option-set,"Q250,Q251,Q252,Q253,Q254,Q255"
after,Q252,L12,L12302,結構化輸出與驗證,D,20/19/15/34,1.8888888888888888,True,unique-longest-correct;repeated-option-set,"Q250,Q251,Q252,Q253,Q254,Q255"
after,Q253,L12,L12302,結構化輸出與驗證,B,20/34/15/19,1.8888888888888888,True,unique-longest-correct;repeated-option-set,"Q250,Q251,Q252,Q253,Q254,Q255"
after,Q254,L12,L12302,結構化輸出與驗證,B,19/34/20/15,1.8888888888888888,True,unique-longest-correct;repeated-option-set,"Q250,Q251,Q252,Q253,Q254,Q255"
after,Q255,L12,L12302,結構化輸出與驗證,A,34/19/15/20,1.8888888888888888,True,unique-longest-correct;repeated-option-set,"Q250,Q251,Q252,Q253,Q254,Q255"
after,Q256,L12,L12301,ROI / TCO,B,11/38/18/13,2.7142857142857144,True,length>=2x;unique-longest-correct;repeated-option-set,"Q256,Q257,Q258,Q259,Q260,Q261"
after,Q257,L12,L12301,ROI / TCO,B,11/38/13/18,2.7142857142857144,True,length>=2x;unique-longest-correct;repeated-option-set,"Q256,Q257,Q258,Q259,Q260,Q261"
after,Q258,L12,L12301,ROI / TCO,A,38/13/11/18,2.7142857142857144,True,length>=2x;unique-longest-correct;repeated-option-set,"Q256,Q257,Q258,Q259,Q260,Q261"
after,Q259,L12,L12301,ROI / TCO,B,13/38/18/11,2.7142857142857144,True,length>=2x;unique-longest-correct;repeated-option-set,"Q256,Q257,Q258,Q259,Q260,Q261"
after,Q260,L12,L12301,ROI / TCO,A,38/11/18/13,2.7142857142857144,True,length>=2x;unique-longest-correct;repeated-option-set,"Q256,Q257,Q258,Q259,Q260,Q261"
after,Q261,L12,L12301,ROI / TCO,A,38/18/13/11,2.7142857142857144,True,length>=2x;unique-longest-correct;repeated-option-set,"Q256,Q257,Q258,Q259,Q260,Q261"
after,Q262,L21,L21101,NER 與文本抽取,C,13/13/31/13,2.3846153846153846,True,length>=2x;unique-longest-correct;repeated-option-set,"Q262,Q263,Q264,Q265,Q266,Q267"
after,Q263,L21,L21101,NER 與文本抽取,C,13/13/31/13,2.3846153846153846,True,length>=2x;unique-longest-correct;repeated-option-set,"Q262,Q263,Q264,Q265,Q266,Q267"
after,Q264,L21,L21101,NER 與文本抽取,A,31/13/13/13,2.3846153846153846,True,length>=2x;unique-longest-correct;repeated-option-set,"Q262,Q263,Q264,Q265,Q266,Q267"
after,Q265,L21,L21101,NER 與文本抽取,A,31/13/13/13,2.3846153846153846,True,length>=2x;unique-longest-correct;repeated-option-set,"Q262,Q263,Q264,Q265,Q266,Q267"
after,Q266,L21,L21101,NER 與文本抽取,C,13/13/31/13,2.3846153846153846,True,length>=2x;unique-longest-correct;repeated-option-set,"Q262,Q263,Q264,Q265,Q266,Q267"
after,Q267,L21,L21101,NER 與文本抽取,B,13/31/13/13,2.3846153846153846,True,length>=2x;unique-longest-correct;repeated-option-set,"Q262,Q263,Q264,Q265,Q266,Q267"
after,Q268,L21,L21101,上下文長度與摘要,A,44/15/23/31,1.9130434782608696,True,unique-longest-correct;repeated-option-set,"Q268,Q269,Q270,Q271,Q272,Q273"
after,Q269,L21,L21101,上下文長度與摘要,C,23/31/44/15,1.9130434782608696,True,unique-longest-correct;repeated-option-set,"Q268,Q269,Q270,Q271,Q272,Q273"
after,Q270,L21,L21101,上下文長度與摘要,B,23/44/31/15,1.9130434782608696,True,unique-longest-correct;repeated-option-set,"Q268,Q269,Q270,Q271,Q272,Q273"
after,Q271,L21,L21101,上下文長度與摘要,B,31/44/15/23,1.9130434782608696,True,unique-longest-correct;repeated-option-set,"Q268,Q269,Q270,Q271,Q272,Q273"
after,Q272,L21,L21101,上下文長度與摘要,B,15/44/23/31,1.9130434782608696,True,unique-longest-correct;repeated-option-set,"Q268,Q269,Q270,Q271,Q272,Q273"
after,Q273,L21,L21101,上下文長度與摘要,B,31/44/15/23,1.9130434782608696,True,unique-longest-correct;repeated-option-set,"Q268,Q269,Q270,Q271,Q272,Q273"
after,Q274,L21,L21103,LoRA / PEFT,B,19/35/26/14,1.7796610169491525,True,unique-longest-correct;repeated-option-set,"Q274,Q275,Q276,Q277,Q278,Q279"
after,Q275,L21,L21103,LoRA / PEFT,B,26/35/14/19,1.7796610169491525,True,unique-longest-correct;repeated-option-set,"Q274,Q275,Q276,Q277,Q278,Q279"
after,Q276,L21,L21103,LoRA / PEFT,D,26/19/14/35,1.7796610169491525,True,unique-longest-correct;repeated-option-set,"Q274,Q275,Q276,Q277,Q278,Q279"
after,Q277,L21,L21103,LoRA / PEFT,A,35/14/26/19,1.7796610169491525,True,unique-longest-correct;repeated-option-set,"Q274,Q275,Q276,Q277,Q278,Q279"
after,Q278,L21,L21103,LoRA / PEFT,A,35/14/19/26,1.7796610169491525,True,unique-longest-correct;repeated-option-set,"Q274,Q275,Q276,Q277,Q278,Q279"
after,Q279,L21,L21103,LoRA / PEFT,C,19/26/35/14,1.7796610169491525,True,unique-longest-correct;repeated-option-set,"Q274,Q275,Q276,Q277,Q278,Q279"
after,Q280,L21,L21102,Segmentation,C,31/26/41/12,1.7826086956521738,True,unique-longest-correct;repeated-option-set,"Q280,Q281,Q282,Q283,Q284,Q285"
after,Q281,L21,L21102,Segmentation,B,26/41/31/12,1.7826086956521738,True,unique-longest-correct;repeated-option-set,"Q280,Q281,Q282,Q283,Q284,Q285"
after,Q282,L21,L21102,Segmentation,C,31/26/41/12,1.7826086956521738,True,unique-longest-correct;repeated-option-set,"Q280,Q281,Q282,Q283,Q284,Q285"
after,Q283,L21,L21102,Segmentation,A,41/26/31/12,1.7826086956521738,True,unique-longest-correct;repeated-option-set,"Q280,Q281,Q282,Q283,Q284,Q285"
after,Q284,L21,L21102,Segmentation,A,41/12/31/26,1.7826086956521738,True,unique-longest-correct;repeated-option-set,"Q280,Q281,Q282,Q283,Q284,Q285"
after,Q285,L21,L21102,Segmentation,C,31/26/41/12,1.7826086956521738,True,unique-longest-correct;repeated-option-set,"Q280,Q281,Q282,Q283,Q284,Q285"
after,Q286,L21,L21104,多模態對齊,B,17/36/15/20,2.076923076923077,True,length>=2x;unique-longest-correct;repeated-option-set,"Q286,Q287,Q288,Q289,Q290,Q291"
after,Q287,L21,L21104,多模態對齊,B,20/36/15/17,2.076923076923077,True,length>=2x;unique-longest-correct;repeated-option-set,"Q286,Q287,Q288,Q289,Q290,Q291"
after,Q288,L21,L21104,多模態對齊,D,17/20/15/36,2.076923076923077,True,length>=2x;unique-longest-correct;repeated-option-set,"Q286,Q287,Q288,Q289,Q290,Q291"
after,Q289,L21,L21104,多模態對齊,D,20/17/15/36,2.076923076923077,True,length>=2x;unique-longest-correct;repeated-option-set,"Q286,Q287,Q288,Q289,Q290,Q291"
after,Q290,L21,L21104,多模態對齊,C,20/15/36/17,2.076923076923077,True,length>=2x;unique-longest-correct;repeated-option-set,"Q286,Q287,Q288,Q289,Q290,Q291"
after,Q291,L21,L21104,多模態對齊,C,15/17/36/20,2.076923076923077,True,length>=2x;unique-longest-correct;repeated-option-set,"Q286,Q287,Q288,Q289,Q290,Q291"
after,Q292,L21,L21201,技術與商業可行性,C,16/16/33/21,1.8679245283018866,True,unique-longest-correct;repeated-option-set,"Q292,Q293,Q294,Q295,Q296,Q297"
after,Q293,L21,L21201,技術與商業可行性,A,33/16/21/16,1.8679245283018866,True,unique-longest-correct;repeated-option-set,"Q292,Q293,Q294,Q295,Q296,Q297"
after,Q294,L21,L21201,技術與商業可行性,B,16/33/16/21,1.8679245283018866,True,unique-longest-correct;repeated-option-set,"Q292,Q293,Q294,Q295,Q296,Q297"
after,Q295,L21,L21201,技術與商業可行性,C,16/21/33/16,1.8679245283018866,True,unique-longest-correct;repeated-option-set,"Q292,Q293,Q294,Q295,Q296,Q297"
after,Q296,L21,L21201,技術與商業可行性,D,21/16/16/33,1.8679245283018866,True,unique-longest-correct;repeated-option-set,"Q292,Q293,Q294,Q295,Q296,Q297"
after,Q297,L21,L21201,技術與商業可行性,C,16/16/33/21,1.8679245283018866,True,unique-longest-correct;repeated-option-set,"Q292,Q293,Q294,Q295,Q296,Q297"
after,Q298,L21,L21202,MLOps 生命週期,D,15/12/13/35,2.625,True,length>=2x;unique-longest-correct;repeated-option-set,"Q298,Q299,Q300,Q301,Q302,Q303"
after,Q299,L21,L21202,MLOps 生命週期,B,12/35/13/15,2.625,True,length>=2x;unique-longest-correct;repeated-option-set,"Q298,Q299,Q300,Q301,Q302,Q303"
after,Q300,L21,L21202,MLOps 生命週期,D,13/15/12/35,2.625,True,length>=2x;unique-longest-correct;repeated-option-set,"Q298,Q299,Q300,Q301,Q302,Q303"
after,Q301,L21,L21202,MLOps 生命週期,C,12/13/35/15,2.625,True,length>=2x;unique-longest-correct;repeated-option-set,"Q298,Q299,Q300,Q301,Q302,Q303"
after,Q302,L21,L21202,MLOps 生命週期,B,12/35/15/13,2.625,True,length>=2x;unique-longest-correct;repeated-option-set,"Q298,Q299,Q300,Q301,Q302,Q303"
after,Q303,L21,L21202,MLOps 生命週期,B,13/35/12/15,2.625,True,length>=2x;unique-longest-correct;repeated-option-set,"Q298,Q299,Q300,Q301,Q302,Q303"
after,Q304,L21,L21302,線上／批次部署,A,31/10/13/13,2.5833333333333335,True,length>=2x;unique-longest-correct;repeated-option-set,"Q304,Q305,Q306,Q307,Q308,Q309"
after,Q305,L21,L21302,線上／批次部署,A,31/10/13/13,2.5833333333333335,True,length>=2x;unique-longest-correct;repeated-option-set,"Q304,Q305,Q306,Q307,Q308,Q309"
after,Q306,L21,L21302,線上／批次部署,B,13/31/13/10,2.5833333333333335,True,length>=2x;unique-longest-correct;repeated-option-set,"Q304,Q305,Q306,Q307,Q308,Q309"
after,Q307,L21,L21302,線上／批次部署,D,10/13/13/31,2.5833333333333335,True,length>=2x;unique-longest-correct;repeated-option-set,"Q304,Q305,Q306,Q307,Q308,Q309"
after,Q308,L21,L21302,線上／批次部署,C,13/13/31/10,2.5833333333333335,True,length>=2x;unique-longest-correct;repeated-option-set,"Q304,Q305,Q306,Q307,Q308,Q309"
after,Q309,L21,L21302,線上／批次部署,D,13/13/10/31,2.5833333333333335,True,length>=2x;unique-longest-correct;repeated-option-set,"Q304,Q305,Q306,Q307,Q308,Q309"
after,Q310,L21,L21203,Data / Concept Drift,D,13/12/21/36,2.3478260869565215,True,length>=2x;unique-longest-correct;repeated-option-set,"Q310,Q311,Q312,Q313,Q314,Q315"
after,Q311,L21,L21203,Data / Concept Drift,D,12/21/13/36,2.3478260869565215,True,length>=2x;unique-longest-correct;repeated-option-set,"Q310,Q311,Q312,Q313,Q314,Q315"
after,Q312,L21,L21203,Data / Concept Drift,B,12/36/21/13,2.3478260869565215,True,length>=2x;unique-longest-correct;repeated-option-set,"Q310,Q311,Q312,Q313,Q314,Q315"
after,Q313,L21,L21203,Data / Concept Drift,A,36/13/21/12,2.3478260869565215,True,length>=2x;unique-longest-correct;repeated-option-set,"Q310,Q311,Q312,Q313,Q314,Q315"
after,Q314,L21,L21203,Data / Concept Drift,B,21/36/12/13,2.3478260869565215,True,length>=2x;unique-longest-correct;repeated-option-set,"Q310,Q311,Q312,Q313,Q314,Q315"
after,Q315,L21,L21203,Data / Concept Drift,B,12/36/21/13,2.3478260869565215,True,length>=2x;unique-longest-correct;repeated-option-set,"Q310,Q311,Q312,Q313,Q314,Q315"
after,Q316,L21,L21302,A/B 與 Shadow Deployment,A,43/18/10/30,2.224137931034483,True,length>=2x;unique-longest-correct;repeated-option-set,"Q316,Q317,Q318,Q319,Q320,Q321"
after,Q317,L21,L21302,A/B 與 Shadow Deployment,B,30/43/10/18,2.224137931034483,True,length>=2x;unique-longest-correct;repeated-option-set,"Q316,Q317,Q318,Q319,Q320,Q321"
after,Q318,L21,L21302,A/B 與 Shadow Deployment,D,30/18/10/43,2.224137931034483,True,length>=2x;unique-longest-correct;repeated-option-set,"Q316,Q317,Q318,Q319,Q320,Q321"
after,Q319,L21,L21302,A/B 與 Shadow Deployment,A,43/10/30/18,2.224137931034483,True,length>=2x;unique-longest-correct;repeated-option-set,"Q316,Q317,Q318,Q319,Q320,Q321"
after,Q320,L21,L21302,A/B 與 Shadow Deployment,A,43/18/10/30,2.224137931034483,True,length>=2x;unique-longest-correct;repeated-option-set,"Q316,Q317,Q318,Q319,Q320,Q321"
after,Q321,L21,L21302,A/B 與 Shadow Deployment,A,43/18/30/10,2.224137931034483,True,length>=2x;unique-longest-correct;repeated-option-set,"Q316,Q317,Q318,Q319,Q320,Q321"
after,Q322,L21,L21203,Prompt Injection 防護,B,25/41/17/15,2.1578947368421053,True,length>=2x;unique-longest-correct;repeated-option-set,"Q322,Q323,Q324,Q325,Q326,Q327"
after,Q323,L21,L21203,Prompt Injection 防護,D,15/17/25/41,2.1578947368421053,True,length>=2x;unique-longest-correct;repeated-option-set,"Q322,Q323,Q324,Q325,Q326,Q327"
after,Q324,L21,L21203,Prompt Injection 防護,C,25/15/41/17,2.1578947368421053,True,length>=2x;unique-longest-correct;repeated-option-set,"Q322,Q323,Q324,Q325,Q326,Q327"
after,Q325,L21,L21203,Prompt Injection 防護,A,41/25/17/15,2.1578947368421053,True,length>=2x;unique-longest-correct;repeated-option-set,"Q322,Q323,Q324,Q325,Q326,Q327"
after,Q326,L21,L21203,Prompt Injection 防護,A,41/15/17/25,2.1578947368421053,True,length>=2x;unique-longest-correct;repeated-option-set,"Q322,Q323,Q324,Q325,Q326,Q327"
after,Q327,L21,L21203,Prompt Injection 防護,B,15/41/17/25,2.1578947368421053,True,length>=2x;unique-longest-correct;repeated-option-set,"Q322,Q323,Q324,Q325,Q326,Q327"
after,Q328,L21,L21203,Human-in-the-loop 風險分級,C,16/16/34/13,2.2666666666666666,True,length>=2x;unique-longest-correct;repeated-option-set,"Q328,Q329,Q330,Q331,Q332,Q333"
after,Q329,L21,L21203,Human-in-the-loop 風險分級,A,34/16/13/16,2.2666666666666666,True,length>=2x;unique-longest-correct;repeated-option-set,"Q328,Q329,Q330,Q331,Q332,Q333"
after,Q330,L21,L21203,Human-in-the-loop 風險分級,A,34/16/13/16,2.2666666666666666,True,length>=2x;unique-longest-correct;repeated-option-set,"Q328,Q329,Q330,Q331,Q332,Q333"
after,Q331,L21,L21203,Human-in-the-loop 風險分級,C,16/16/34/13,2.2666666666666666,True,length>=2x;unique-longest-correct;repeated-option-set,"Q328,Q329,Q330,Q331,Q332,Q333"
after,Q332,L21,L21203,Human-in-the-loop 風險分級,A,34/16/13/16,2.2666666666666666,True,length>=2x;unique-longest-correct;repeated-option-set,"Q328,Q329,Q330,Q331,Q332,Q333"
after,Q333,L21,L21203,Human-in-the-loop 風險分級,D,16/13/16/34,2.2666666666666666,True,length>=2x;unique-longest-correct;repeated-option-set,"Q328,Q329,Q330,Q331,Q332,Q333"
after,Q334,L21,L21103,LLM 評測資料集,A,26/25/25/25,1.04,True,unique-longest-correct,Q334
after,Q335,L21,L21103,LLM 評測資料集,D,24/25/24/24,0.9863013698630138,False,,Q335
after,Q336,L21,L21103,LLM 評測資料集,A,24/24/24/24,1.0,False,,Q336
after,Q337,L21,L21103,LLM 評測資料集,C,26/25/25/25,0.986842105263158,False,,Q337
after,Q338,L21,L21103,LLM 評測資料集,A,25/25/25/25,1.0,False,,Q338
after,Q339,L21,L21103,LLM 評測資料集,C,23/23/24/24,1.0285714285714287,False,,Q339
after,Q340,L22,L22101,Percentile / IQR,D,12/15/14/18,1.3170731707317074,True,unique-longest-correct,Q340
after,Q341,L22,L22101,Percentile / IQR,B,14/14/14/14,1.0,False,,Q341
after,Q342,L22,L22101,Percentile / IQR,A,14/14/14/15,0.9767441860465116,False,,Q342
after,Q343,L22,L22101,Percentile / IQR,B,15/15/17/15,0.9574468085106383,False,,Q343
after,Q344,L22,L22101,Percentile / IQR,B,14/14/14/14,1.0,False,,Q344
after,Q345,L22,L22101,Percentile / IQR,D,8/9/10/10,1.1111111111111112,False,,Q345
after,Q346,L22,L22102,Binomial / Poisson,B,16/16/15/15,1.0434782608695652,False,,Q346
after,Q347,L22,L22102,Binomial / Poisson,A,14/15/15/13,0.9767441860465116,False,,Q347
after,Q348,L22,L22102,Binomial / Poisson,B,15/15/15/16,0.9782608695652174,False,,Q348
after,Q349,L22,L22102,Binomial / Poisson,C,17/18/20/19,1.1111111111111112,True,unique-longest-correct,Q349
after,Q350,L22,L22102,Binomial / Poisson,C,22/23/24/24,1.0434782608695652,False,,Q350
after,Q351,L22,L22102,Binomial / Poisson,C,21/18/20/20,1.0169491525423728,False,,Q351
after,Q352,L22,L22103,信賴區間,D,13/12/29/32,1.7777777777777777,True,unique-longest-correct;repeated-option-set,"Q352,Q353,Q354,Q355,Q356,Q357"
after,Q353,L22,L22103,信賴區間,A,32/13/12/29,1.7777777777777777,True,unique-longest-correct;repeated-option-set,"Q352,Q353,Q354,Q355,Q356,Q357"
after,Q354,L22,L22103,信賴區間,D,13/12/29/32,1.7777777777777777,True,unique-longest-correct;repeated-option-set,"Q352,Q353,Q354,Q355,Q356,Q357"
after,Q355,L22,L22103,信賴區間,C,12/13/32/29,1.7777777777777777,True,unique-longest-correct;repeated-option-set,"Q352,Q353,Q354,Q355,Q356,Q357"
after,Q356,L22,L22103,信賴區間,D,12/29/13/32,1.7777777777777777,True,unique-longest-correct;repeated-option-set,"Q352,Q353,Q354,Q355,Q356,Q357"
after,Q357,L22,L22103,信賴區間,B,13/32/12/29,1.7777777777777777,True,unique-longest-correct;repeated-option-set,"Q352,Q353,Q354,Q355,Q356,Q357"
after,Q358,L22,L22103,Type I / Type II Error,A,32/19/11/13,2.2325581395348837,True,length>=2x;unique-longest-correct;repeated-option-set,"Q358,Q359,Q360,Q361,Q362,Q363"
after,Q359,L22,L22103,Type I / Type II Error,A,32/13/19/11,2.2325581395348837,True,length>=2x;unique-longest-correct;repeated-option-set,"Q358,Q359,Q360,Q361,Q362,Q363"
after,Q360,L22,L22103,Type I / Type II Error,D,13/19/11/32,2.2325581395348837,True,length>=2x;unique-longest-correct;repeated-option-set,"Q358,Q359,Q360,Q361,Q362,Q363"
after,Q361,L22,L22103,Type I / Type II Error,D,11/13/19/32,2.2325581395348837,True,length>=2x;unique-longest-correct;repeated-option-set,"Q358,Q359,Q360,Q361,Q362,Q363"
after,Q362,L22,L22103,Type I / Type II Error,C,19/11/32/13,2.2325581395348837,True,length>=2x;unique-longest-correct;repeated-option-set,"Q358,Q359,Q360,Q361,Q362,Q363"
after,Q363,L22,L22103,Type I / Type II Error,A,32/19/13/11,2.2325581395348837,True,length>=2x;unique-longest-correct;repeated-option-set,"Q358,Q359,Q360,Q361,Q362,Q363"
after,Q364,L22,L22202,NoSQL 選型,C,20/22/58/19,2.8524590163934427,True,length>=2x;unique-longest-correct;repeated-option-set,"Q364,Q365,Q366,Q367,Q368,Q369"
after,Q365,L22,L22202,NoSQL 選型,D,22/20/19/58,2.8524590163934427,True,length>=2x;unique-longest-correct;repeated-option-set,"Q364,Q365,Q366,Q367,Q368,Q369"
after,Q366,L22,L22202,NoSQL 選型,C,20/19/58/22,2.8524590163934427,True,length>=2x;unique-longest-correct;repeated-option-set,"Q364,Q365,Q366,Q367,Q368,Q369"
after,Q367,L22,L22202,NoSQL 選型,C,20/22/58/19,2.8524590163934427,True,length>=2x;unique-longest-correct;repeated-option-set,"Q364,Q365,Q366,Q367,Q368,Q369"
after,Q368,L22,L22202,NoSQL 選型,D,20/19/22/58,2.8524590163934427,True,length>=2x;unique-longest-correct;repeated-option-set,"Q364,Q365,Q366,Q367,Q368,Q369"
after,Q369,L22,L22202,NoSQL 選型,D,19/20/22/58,2.8524590163934427,True,length>=2x;unique-longest-correct;repeated-option-set,"Q364,Q365,Q366,Q367,Q368,Q369"
after,Q370,L22,L22202,Lakehouse,C,26/25/51/20,2.1549295774647885,True,length>=2x;unique-longest-correct;repeated-option-set,"Q370,Q371,Q372,Q373,Q374,Q375"
after,Q371,L22,L22202,Lakehouse,D,26/20/25/51,2.1549295774647885,True,length>=2x;unique-longest-correct;repeated-option-set,"Q370,Q371,Q372,Q373,Q374,Q375"
after,Q372,L22,L22202,Lakehouse,D,25/20/26/51,2.1549295774647885,True,length>=2x;unique-longest-correct;repeated-option-set,"Q370,Q371,Q372,Q373,Q374,Q375"
after,Q373,L22,L22202,Lakehouse,A,51/25/20/26,2.1549295774647885,True,length>=2x;unique-longest-correct;repeated-option-set,"Q370,Q371,Q372,Q373,Q374,Q375"
after,Q374,L22,L22202,Lakehouse,D,25/20/26/51,2.1549295774647885,True,length>=2x;unique-longest-correct;repeated-option-set,"Q370,Q371,Q372,Q373,Q374,Q375"
after,Q375,L22,L22202,Lakehouse,B,26/51/25/20,2.1549295774647885,True,length>=2x;unique-longest-correct;repeated-option-set,"Q370,Q371,Q372,Q373,Q374,Q375"
after,Q376,L22,L22203,Spark 與記憶體運算,A,37/12/20/15,2.3617021276595747,True,length>=2x;unique-longest-correct;repeated-option-set,"Q376,Q377,Q378,Q379,Q380,Q381"
after,Q377,L22,L22203,Spark 與記憶體運算,B,20/37/15/12,2.3617021276595747,True,length>=2x;unique-longest-correct;repeated-option-set,"Q376,Q377,Q378,Q379,Q380,Q381"
after,Q378,L22,L22203,Spark 與記憶體運算,A,37/12/15/20,2.3617021276595747,True,length>=2x;unique-longest-correct;repeated-option-set,"Q376,Q377,Q378,Q379,Q380,Q381"
after,Q379,L22,L22203,Spark 與記憶體運算,A,37/15/20/12,2.3617021276595747,True,length>=2x;unique-longest-correct;repeated-option-set,"Q376,Q377,Q378,Q379,Q380,Q381"
after,Q380,L22,L22203,Spark 與記憶體運算,D,20/15/12/37,2.3617021276595747,True,length>=2x;unique-longest-correct;repeated-option-set,"Q376,Q377,Q378,Q379,Q380,Q381"
after,Q381,L22,L22203,Spark 與記憶體運算,B,20/37/12/15,2.3617021276595747,True,length>=2x;unique-longest-correct;repeated-option-set,"Q376,Q377,Q378,Q379,Q380,Q381"
after,Q382,L22,L22203,Exactly-once / Idempotency,C,32/19/39/14,1.7999999999999998,True,unique-longest-correct;repeated-option-set,"Q382,Q383,Q384,Q385,Q386,Q387"
after,Q383,L22,L22203,Exactly-once / Idempotency,C,19/32/39/14,1.7999999999999998,True,unique-longest-correct;repeated-option-set,"Q382,Q383,Q384,Q385,Q386,Q387"
after,Q384,L22,L22203,Exactly-once / Idempotency,C,32/19/39/14,1.7999999999999998,True,unique-longest-correct;repeated-option-set,"Q382,Q383,Q384,Q385,Q386,Q387"
after,Q385,L22,L22203,Exactly-once / Idempotency,A,39/14/19/32,1.7999999999999998,True,unique-longest-correct;repeated-option-set,"Q382,Q383,Q384,Q385,Q386,Q387"
after,Q386,L22,L22203,Exactly-once / Idempotency,A,39/14/32/19,1.7999999999999998,True,unique-longest-correct;repeated-option-set,"Q382,Q383,Q384,Q385,Q386,Q387"
after,Q387,L22,L22203,Exactly-once / Idempotency,D,19/14/32/39,1.7999999999999998,True,unique-longest-correct;repeated-option-set,"Q382,Q383,Q384,Q385,Q386,Q387"
after,Q388,L22,L22302,時間序列切分,D,24/28/27/28,1.0632911392405064,False,,Q388
after,Q389,L22,L22302,時間序列切分,D,16/16/16/16,1.0,False,,Q389
